,artist_name,album_name,release_date,total_tracks
18,Miguel Ríos,Miguel Ríos,1989-01-01,11
19,Miguel Ríos,El Año Del Cometa,1986-01-01,11
0,Alex Y Christina,El Angel Y El Diablo,1989-09-04,10
1,Alex Y Christina,Alex Y Christina,1988-05-26,10
2,Various Artists,Viajando A Los 80,2021-10-29,25
3,Various Artists,Años 80,2021-07-23,40
4,Various Artists,Ídolos 80S,2021-07-16,29
5,Various Artists,Los 80 España,2021-07-02,30
6,Various Artists,Video Stars: Éxitos Pop 80S,2021-03-26,30
7,Various Artists,Recuerdos De La Egb,2021-02-05,29
8,Various Artists,Canciones Navideñas,2020-10-23,27
9,Various Artists,Baladas 80S,2020-10-09,30
10,Various Artists,Canciones Que Nunca Se Irán. Los 80,2020-06-26,37
11,Various Artists,¡Que Diver!: Música Infantil,2020-05-01,30
12,Various Artists,Jugar Y Cantar: El Mejor Pop Infantil,2020-02-14,29
13,Various Artists,Mejores Dúos Del Pop Español,2020-01-17,25
14,Various Artists,Lo Más Pop,2019-05-10,30
15,Various Artists,Super Super Pop,2019-05-03,30
16,Various Artists,Modernos 80,2019-03-15,30
17,Various Artists,Complicidad,2019-03-08,25
18,Various Artists,Echando Unas Risas,2019-03-08,30
19,Various Artists,El Mundo De Los Niños,2019-03-08,25
0,La Frontera,Siglo Xxi,2015-06-11,14
1,La Frontera,30 Años En El Límite (1985 - 2015),2015-06-02,42
2,La Frontera,Veinte Años Y Un Dia,2013-06-26,20
3,La Frontera,Rivas Creek,2011-03-01,11
4,La Frontera,Universal.Es La Frontera,2004-01-01,33
5,La Frontera,Tu Revolución,2003-01-01,12
6,La Frontera,Nuevas Aventuras,2000-09-01,11
7,La Frontera,Siempre Hay Algo Que Celebrar,1996-01-01,14
8,La Frontera,La Rueda De Las Armas Afiladas,1994-01-01,10
9,La Frontera,Capturados Vivos,1992-01-01,20
10,La Frontera,Palabras De Fuego,1991-07-31,10
11,La Frontera,La Rosa De Los Vientos,1989-01-01,10
12,La Frontera,Tren De Medianoche,1987-01-01,11
13,La Frontera,Si El Whisky No Te Arruina Las Mujeres Lo Haran,1986-01-01,11
14,La Frontera,La Frontera,1985-01-01,12
15,Rap Box,Diamante De Sangue,2018-08-31,1
16,La Frontera,Viva Las Vegas,2018-07-25,1
17,La Frontera,Dame Tu Alma,2016-07-15,1
18,La Frontera,Duelo Al Sol (Directo En El Sol / Madrid 2015),2015-12-18,1
19,La Frontera,Mi Dulce Tentación-Ep (Directo En El Sol / Madrid 2015),2015-05-05,3
0,Paloma San Basilio,Más Cerca,2019-11-29,10
1,Paloma San Basilio,Icollection,2016-08-19,20
2,Paloma San Basilio,Voces Para El Alma,2015-10-23,10
3,Paloma San Basilio,Las Canciones De Mi Vida,2014-11-18,40
4,Paloma San Basilio,Escorpio,2013-11-18,11
5,Paloma San Basilio,Al Este Del Edén,2013-06-28,10
6,Paloma San Basilio,Clásicamente Tuya,2013-06-28,10
7,Paloma San Basilio,Como Un Sueño: 20 Años Con La Música,2013-06-28,43
8,Paloma San Basilio,Donde Vas,2013-06-28,10
9,Paloma San Basilio,La Fiesta Terminó,2013-06-28,10
10,Paloma San Basilio,Paloma Mediterranea,2013-06-28,10
11,Paloma San Basilio,Perlas,2013-06-28,11
12,Paloma San Basilio,Vida,2013-06-28,10
13,Paloma San Basilio,Vuela Alto,2013-06-28,10
14,Paloma San Basilio,Romances,2013-01-22,14
15,Paloma San Basilio,La Música Es Mi Vida - 30 Grandes Canciones,2013,30
16,Paloma San Basilio,Amolap,2012-03-13,10
17,Paloma San Basilio,Encantados (Remasterizado),2008-12-15,15
18,Paloma San Basilio,Los Romanticos- Paloma San Basilio,2008-01-11,12
19,Paloma San Basilio,Diva,2006-02-20,35
0,Aerolineas Federales,No Todo Es Lo Que Parece (Live),2016-11-25,22
1,Aerolineas Federales,@Aaff#715,2015-10-24,8
2,Aerolineas Federales,Hasta El Final Y Más Allá... (Demos 1983-1993),2012-02-20,20
3,Aerolineas Federales,Una Ó Ninguna,1991-05-25,10
4,Aerolineas Federales,Una O Ninguna,1991-02-11,11
5,Aerolineas Federales,Tomando Tierra,1989-11-06,13
6,Aerolineas Federales,Hop Hop,1987,13
7,Aerolineas Federales,Aerolineas Federales,1986,13
8,Aerolineas Federales,Echame Sifon,1986,17
9,Various Artists,Música Española De Los 90,2023-03-17,58
10,Various Artists,Baladas Pop-Rock Español,2022-02-11,30
11,Various Artists,Éxitos Del Pop Español De Los Años 90,2021-11-05,59
12,Various Artists,Estado De Independencia,2021-10-15,22
13,Various Artists,Refresco Pop,2021-09-17,30
14,Various Artists,Españolas De Siempre,2021-08-27,30
15,Various Artists,Pop Español 80,2021-06-25,30
16,Various Artists,Botellón A Mogollón,2021-06-25,30
17,Various Artists,Nueva Ola Pop,2021-05-28,28
18,Various Artists,Wtf Pop,2021-05-21,25
19,Various Artists,#Tbt España,2021-04-23,30
0,Objetivo Birmania,Los Hombres No Ligan,1991-07-21,10
1,Objetivo Birmania,Los Amigos De Mis Amigas Son Mis Amigos,1989-07-21,11
2,Objetivo Birmania,Todos Los Hombres Son Iguales,1985,10
3,Objetivo Birmania,Tormenta A Las Diez,1984,10
4,Objetivo Birmania,Coco Funk,1983-03-22,2
5,Objetivo Birmania,Shiwips,1983-03-22,2
6,Various Artists,Música Española De Los 80,2023-03-17,65
7,Various Artists,Pop En Español Para Bailar (Streaming Only),2023-03-17,54
8,Various Artists,Lollipop 40 Aniversario,2022-10-21,46
9,Various Artists,Latin Post-Punk,2022-05-13,26
10,Various Artists,Bailando En Los 80,2022-02-25,30
11,Various Artists,Éxitos Del Pop Español De Los Años 80,2021-11-05,63
12,Various Artists,Viajando A Los 80,2021-10-29,25
13,Various Artists,Años 80,2021-07-23,40
14,Various Artists,Ídolos 80S,2021-07-16,29
15,Various Artists,Chicas 80S,2021-07-09,29
16,Various Artists,Los 80 España,2021-07-02,30
17,Various Artists,#Tbt España,2021-04-23,30
18,Various Artists,Video Stars: Éxitos Pop 80S,2021-03-26,30
19,Various Artists,Girl Power,2021-03-08,28
0,Luz Casal,Las Ventanas De Mi Alma,2023-03-23,11
1,Luz Casal,Luz Casal Y La Real Filharmonía De Galicia Solo Esta Noche 21/7/2021 (En Directo),2022-05-19,16
2,Luz Casal,Que Corra El Aire,2018-03-02,11
3,Luz Casal,Luz Casal Chante Dalida: A Mi Manera,2017-06-09,11
4,Luz Casal,Almas Gemelas,2013-11-26,10
5,Luz Casal,Almas Gemelas (Edición Especial),2013-11-26,17
6,Luz Casal,Alma,2013-11-15,11
7,Luz Casal,Un Ramo De Rosas (Special Edition),2011-11-08,30
8,Luz Casal,Un Ramo De Rosas (Standard Edition),2011-11-08,17
9,Luz Casal,Un Ramo De Rosas,2011-11-08,15
11,Luz Casal,La Pasión,2009-09-29,13
13,Luz Casal,Vida Tóxica,2007-11-20,11
14,Luz Casal,Sencilla Alegria,2004-09-18,11
15,Luz Casal,Con Otra Mirada,2002-11-11,12
16,Luz Casal,Un Mar De Confianza,1999-10-18,13
17,Luz Casal,Luz Casal,1999-05-10,13
18,Luz Casal,Como La Flor Prometida,1995-06-12,12
19,Luz Casal,A Contraluz,1991,11
0,UN PINGUINO EN MI ASCENSOR,Hace Sol Y Es Viernes,2022-12-22,13
1,UN PINGUINO EN MI ASCENSOR,Pingüimatic (En Vivo),2020-08-16,18
2,UN PINGUINO EN MI ASCENSOR,En La Variedad Está La Diversion,1994-04-01,12
3,UN PINGUINO EN MI ASCENSOR,Heroes De Los 80. La Sangre Y La Television,1990,11
4,UN PINGUINO EN MI ASCENSOR,Heroes De Los 80. Disfrutar Con Las Desgracias Ajenas,1989,12
5,UN PINGUINO EN MI ASCENSOR,21 Exitos Sin Fecha De Caducidad,1987-04-30,21
6,UN PINGUINO EN MI ASCENSOR,El Balneario,1987-04-30,12
7,UN PINGUINO EN MI ASCENSOR,Invocando A Los Sueños,2021-11-26,1
8,UN PINGUINO EN MI ASCENSOR,Heroes De Los 80. Un Pingüino En Mi Ascensor,1987,6
9,Various Artists,Tributo Amigos Vinylroute A José María Granados,2023-01-06,12
10,Various Artists,Lollipop 40 Aniversario,2022-10-21,46
11,Various Artists,El Mágico Influjo De...Video,2021-12-17,30
12,Various Artists,Héroes De La Movida,2021-09-24,30
13,Various Artists,Años 80,2021-07-23,40
14,Various Artists,Ídolos 80S,2021-07-16,29
15,Various Artists,Los 80 España,2021-07-02,30
16,Various Artists,Fiesta De La Primavera,2021-05-21,30
17,Various Artists,Wtf Pop,2021-05-21,25
18,Various Artists,#Tbt España,2021-04-23,30
19,Various Artists,Pop De Dormitorio,2021-03-05,25
0,Los Burros,Los Grandes Grupos Españoles De Los 80'S : Los Burros,2013-05-21,11
1,Los Burros,Rebuznos De Amor,1992-03-20,11
2,Los Burros,Rebuznos De Amor (1983 / Jamon De Burro 1987),1983,17
3,El Último De La Fila,"El Último De La Fila, Los Burros & Los Rápidos...Historia De Una Banda (Autobiografía Sónica)",1980,64
4,Los Burros,No Puedo Más,2015-11-06,1
5,Los Burros,Fine Tequlia,2013-11-21,1
6,Los Burros,Singles Collection,2013-02-01,12
7,Various Artists,Latin Post-Punk,2022-05-13,26
8,Various Artists,Héroes De La Movida,2021-09-24,30
9,Various Artists,Pop Español 80,2021-06-25,30
10,Various Artists,Rock Catalán,2021-01-15,29
11,Various Artists,Éxitos Ocultos. Los 80,2020-07-03,14
12,Various Artists,"La Movida: 40 Años, 40 Canciones",2020-06-19,40
13,Various Artists,New Wave Latino,2019-06-21,28
14,Various Artists,La Nueva Ola: Latin New Wave,2019-06-21,25
16,Various Artists,Nuevas Olas: Rock En Los 80'S,2018-09-21,29
17,Various Artists,Fiesta 80Tera,2018-07-02,30
18,Various Artists,Nueva Ola Española,2017-09-04,30
19,Various Artists,Rock Latino,2017-06-01,30
0,Various Artists,Baladas 80S,2020-10-09,30
1,Various Artists,Rockeros De Siempre,2020-03-20,29
2,Various Artists,Tranqui Tronco: Canciones De Rock Lentas,2020-03-06,30
3,Various Artists,Leyendas Del Rock En Español,2020-01-03,29
4,Various Artists,Rock En Español,2018-04-03,30
5,Various Artists,Nueva Ola Española,2017-09-04,30
6,Various Artists,Las 100 Mejores Canciones De Los 80,2014-04-15,100
7,Various Artists,Cuéntame Los 80,2011-10-18,60
8,Various Artists,30 Años De La Movida,2009,15
9,Loquillo,Grandes Éxitos: Loquillo,2005-03-21,15
10,Loquillo,Los Tiempos Están Cambiando,1980-03-03,10
11,Loquillo,Los Tiempos Están Cambiando (Edición Coleccionista),1980,24
0,Golpes Bajos,Vivo (En Vivo),1998-05-30,13
1,Golpes Bajos,Devocionario Y Otras Canciones,1985-09-30,8
2,Golpes Bajos,A Santa Compaña,1984-07-30,9
3,Germán Coppini,Malos Tiempos Para La Lírica 2.0,2018-02-12,1
4,Germán Coppini,No Mires A Los Ojos De La Gente 2.0,2018-02-12,1
5,Golpes Bajos,No Mires A Los Ojos De La Gente,1983-02-27,5
6,Various Artists,Nuevos Medios 30 Aniversario (1982-2012),1993,60
0,El Último De La Fila,Historia De Una Banda (En Directo),2015-12-31,26
1,El Último De La Fila,Como La Cabeza Al Sombrero (2008 Remaster),1988-06-12,12
2,El Último De La Fila,Nuevas Mezclas (2008 Remaster),1987-07-01,11
3,El Último De La Fila,Enemigos De Lo Ajeno (2008 Remaster),1986-12-02,11
4,El Último De La Fila,"Cuando La Pobreza Entra Por La Puerta, El Amor Salta Por La Ventana (2008 Remaster)",1985-12-02,10
5,El Último De La Fila,"El Último De La Fila, Los Burros & Los Rápidos...Historia De Una Banda (Autobiografía Sónica)",1980,64
6,Uge,Morena,2022-03-18,2
7,El Último De La Fila,Insurreccion (En Directo),2015-11-13,1
8,El Último De La Fila,Llanto De Pasión (Grabación Estudio),2015-10-23,1
9,Various Artists,Rock En Español,2023-04-28,30
10,Various Artists,Duchar Y Cantar,2023-04-14,30
11,Various Artists,Tareas De Casa,2023-03-11,30
12,Various Artists,Los 80 Y 90 Pop Rock En Español,2023-01-27,23
13,Various Artists,Canciones Que Nunca Se Irán. Los 90,2020-06-26,27
14,Various Artists,90 De Los Noventa,2020-04-03,90
15,Various Artists,Mejores Dúos Del Pop Español,2020-01-17,25
16,Various Artists,Imprescindibles,2019-05-31,29
17,Various Artists,Superventas 90S,2019-02-22,30
18,Various Artists,Clasicos De Los 90,2018-09-28,50
19,Various Artists,El Mejor Pop Español De Los 90. Memory Park,2018-06-29,56
0,Tequila,"Sexo, Drogas Y Rock & Roll",2022-11-04,22
1,Tequila,"Adiós, Tequila! En Vivo (En Directo En El Wizink Center / Madrid / 2018)",2019-02-01,20
2,Tequila,Esencial Tequila,2018-06-08,30
3,Tequila,Vuelve Tequila,2008-06-03,20
4,Tequila,Forever,1998-11-16,20
5,Tequila,Confidencial/New Booklet,1981-01-04,10
6,Tequila,Viva Tequila/New Booklet,1980-01-04,10
7,Tequila,Rock And Roll/New Booklet,1979-01-04,10
8,Tequila,Matricula De Honor/New Booklet,1978-01-04,12
9,Tequila,Salta!!! (Edit / En Directo En El Wizink Center / Madrid / 2018),2019-07-04,1
10,Tequila,Me Vuelvo Loco (En Directo En El Wizink Center / Madrid / 2018),2019-01-18,1
11,Tequila,"Yo Quería Ser Normal (Canción Original De La Película ""Superlópez"")",2018-11-23,1
12,Various Artists,Música Española De Los 70,2023-03-17,60
13,Various Artists,Música Española De Los 80,2023-03-17,65
14,Various Artists,Pop En Español Para Bailar (Streaming Only),2023-03-17,54
15,Various Artists,Fin De Año Exitos,2022-11-18,33
16,Various Artists,Lo Mejor Del Pop Rock En Español,2022-09-16,50
17,Various Artists,Exitos Pop Rock Español,2022-09-16,50
18,Various Artists,Exitos De Verano,2022-08-01,45
19,Various Artists,Radar De Éxitos: Soft Rock,2022-04-05,39
0,Alaska Y Los Pegamoides,Los Singles (1980-1982),2013-06-21,15
1,Alaska Y Los Pegamoides,El Jardín,2013-06-21,2
2,Alaska Y Los Pegamoides,Horror En El Hipermercado,2013-06-21,3
3,Alaska Y Los Pegamoides,La Línea Se Cortó,2013-06-21,2
4,Alaska Y Los Pegamoides,Otra Dimensión,2013-06-21,3
5,Alaska Y Los Pegamoides,Bailando,1982-06-21,3
6,Alaska Y Los Pegamoides,Grandes Éxitos- Remasters,1982-10-16,14
7,Alaska Y Los Pegamoides,Grandes Éxitos - Edición Para Coleccionistas,1982-10-13,28
8,Various Artists,Latin Post-Punk,2022-05-13,26
9,Various Artists,Héroes De La Nueva Ola,2022-05-13,30
10,Various Artists,Fiestón,2022-02-11,30
11,Various Artists,Leyendas Del Pop-Rock Español,2021-09-24,29
12,Various Artists,Héroes De La Movida,2021-09-24,30
13,Various Artists,Electronic Latin Hits,2021-08-27,29
14,Various Artists,Pioneros Alternativos,2021-08-27,30
15,Various Artists,Eurodisco,2021-08-13,25
16,Various Artists,Chicas 80S,2021-07-09,29
17,Various Artists,Pop Español 80,2021-06-25,30
18,Various Artists,Nueva Ola Pop,2021-05-28,28
19,Various Artists,Míticas,2021-04-30,30
0,José Luis Perales,"Mirándote A Los Ojos (Recuerdos, Retratos Y Melodías Perdidas)",2019-11-22,35
1,José Luis Perales,Esencial Jose Luis Perales,2019-04-26,30
2,José Luis Perales,Icollection,2016-08-19,20
3,José Luis Perales,Calma,2016-04-22,10
4,José Luis Perales,Mis Favoritas,2011-09-05,14
5,José Luis Perales,Antología,2009-11-17,84
6,José Luis Perales,Lo Esencial,2008-07-21,15
7,José Luis Perales,¿Y Cómo Es El?...Los Exitos,2007-07-10,20
8,José Luis Perales,Canciones De Un Poeta,2007-02-06,15
9,José Luis Perales,Canciones De Amor,2006-06-30,14
10,José Luis Perales,Navegando Por Ti,2006-04-24,11
11,José Luis Perales,Nido De Aguilas,2003-03-03,11
12,José Luis Perales,Perales,2001-11-26,30
13,José Luis Perales,Me Han Contado Que Existe Un Paraíso,2000,10
14,José Luis Perales,Quédate Conmigo,1998,12
15,José Luis Perales,En Clave De Amor,1996,10
16,José Luis Perales,Gente Maravillosa,1993,10
17,José Luis Perales,America,1991,10
18,José Luis Perales,América,1991,10
19,José Luis Perales,A Mis Amigos,1990,10
0,Danza Invisible,A Este Lado De La Carretera (Banda Sonora Del Documental),2022-03-11,16
1,Danza Invisible,Danza Total,2013-05-01,36
2,Danza Invisible,Treinta Tacos,2012-05-17,16
3,Danza Invisible,Tía Lucía,2010-04-05,12
4,Danza Invisible,Pura Danza,2003-08-25,11
5,Danza Invisible,Efectos Personales,2001-05-04,12
6,Danza Invisible,Al Amanecer,2001-02-23,15
7,Danza Invisible,En Equilibrio,1998-01-01,11
8,Danza Invisible,Por Ahora,1996-01-01,14
9,Danza Invisible,Al Compas De La Banda,1995,16
10,Danza Invisible,Clima Raro,1993-01-01,13
11,Danza Invisible,Bazar,1991-01-01,11
12,Danza Invisible,Catalina,1990-01-01,9
13,Danza Invisible,1984-1989,1989-01-01,12
14,Danza Invisible,A Tu Alcance,1988-01-01,12
15,Danza Invisible,Directo,1987-01-01,17
16,Danza Invisible,Musica De Contrabando,1986,10
17,Danza Invisible,Maratón,1985-05-29,7
18,Danza Invisible,Contacto Interior,1983-05-04,10
19,Danza Invisible,Imprescindibles,2022-05-13,5
0,Cómplices,Refugiados,2017-10-20,14
1,Cómplices,Complices En Concierto,2016-12-22,8
2,Cómplices,Únicos En Concierto (En Directo),2016-11-18,8
3,Cómplices,Reencarnación,2016-01-19,10
4,Cómplices,Volver A Empezar,2015-03-23,11
5,Cómplices,20 Años,2010-11-23,14
8,Cómplices,A Veces,2002-02-18,12
9,Cómplices,Cómplices,2000-08-25,12
10,Cómplices,Complicidad,2000-02-01,15
12,Cómplices,Cousas De Meigas,1999-03-12,11
14,Cómplices,Esta Llorando El Sol,1991-10-14,11
15,Cómplices,La Danza De La Ciudad,1990-05-03,9
16,Cómplices,Angeles Desangelados,1989-04-10,10
17,Cómplices,Manzanas,1988-06-20,10
18,Cómplices,Llámame,2023-03-17,1
19,Cómplices,"John, Paul, George Y Ringo",2021-03-19,1
0,COZ,Run & Kick 6886,2023-02-15,9
1,COZ,Suite Carmesí,2022-04-06,12
2,COZ,Suite Del Diablo,2018-10-13,9
3,COZ,The Lost Art Of Compassion,2008-01-01,10
4,COZ,Hasta Que La Suerte Nos Separe,2003-09-09,15
5,COZ,Legitima Defensa,1986,9
6,COZ,Duro (Remasterizado 2022),1982,10
7,COZ,Las Chicas Son Guerreras (Remasterizado),1980,9
8,Patada,Saca La Panocha Perro (Version Bailable),2017-10-02,1
9,COZ,Hold On,2015-06-29,2
10,COZ,Pull You The Moon,2015-02-11,1
11,COZ,All I Wanna Say,2014-11-05,1
12,COZ,Early Bird,2014-11-05,1
13,COZ,No More Turning Back,2014-11-05,3
14,COZ,ハピクリ,2012-12-15,1
15,COZ,Jack Rabbit,2011-11-11,2
16,COZ,みんなの声,2010-07-27,4
17,COZ,Everyone'S Voice,2010-07-27,4
18,Various Artists,Lo Mejor Del Pop Rock En Español,2022-09-16,50
19,Various Artists,Exitos Pop Rock Español,2022-09-16,50
0,Antonio Vega,De Un Lugar Perdido (Reedición),2017-04-12,10
1,Antonio Vega,No Me Iré Mañana (Edición 25 Aniversario),2015-12-11,18
2,Antonio Vega,Lo Mejor De Antonio Vega,2013-01-01,15
3,Antonio Vega,Antes De Haber Nacido (En Directo),2012-05-08,19
5,Nacha Pop,Sus 50 Mejores Canciones,2011-01-01,50
6,Antonio Vega,3000 Noches Con Marga,2005-03-28,9
7,Antonio Vega,Escapadas (Edición Deluxe),2004-03-29,21
8,Antonio Vega,Autorretratos: Lo Mejor De Antonio Vega,2004-01-01,17
10,Antonio Vega,Básico,2003-03-03,15
11,Coral Polifónica Turolense,Misa Aragonesa,2003,12
12,Antonio Vega,Anatomia De Una Ola,1998-01-01,10
13,Antonio Vega,Oceano De Sol,1994-01-01,10
14,Tam Tam Go!,Pasarán,2022-10-14,1
15,Antonio Vega,El Sitio De Mi Recreo (Live),2012-07-13,1
16,Antonio Vega,Lucha De Gigantes (Live),2012-07-13,1
17,Antonio Vega,Se Dejaba Llevar (Live),2012-07-13,1
18,Antonio Vega,Una Décima De Segundo,2012-07-13,1
19,Antonio Vega,Angel De Orion,2005-01-28,1
0,Jaime Urrutia,El Muchacho Electrico Remastered,2023-03-31,11
1,Jaime Urrutia,Patente De Corso Remastred (Remastered),2023-03-31,10
2,Jaime Urrutia,Lo Que No Esta Escrito,2010-05-10,11
3,Jaime Urrutia,En Joy,2007-05-29,19
4,Jaime Urrutia,El Muchacho Electrico,2005-09-12,11
5,Jaime Urrutia,Patente De Corso,2002-02-22,10
6,Jaime Urrutia,Porque Las Cosas Cambian (Homenaje A Heroes Del Silencio Y Bunbury),2010-11-16,1
8,Jaime Urrutia,"¿Dónde Estás? (Feat. Bunbury, Andrés Calamaro Y Loquillo)",2002-04-30,1
9,Andrés Calamaro,Honestidad Extra Brut,2022-10-21,99
10,Los Caracoles Suicidas,Medianoche,2020-09-25,9
11,Various Artists,Carácter Latino 25 Aniversario,2020-07-03,60
12,Various Artists,Canciones Que Nunca Se Irán. Los 2000,2020-06-26,36
13,Coque Malla,¿Revolución?,2019-10-25,10
14,El Gavilán,Fuera De Moda,2019-09-24,31
15,Various Artists,"Egb. Nos Vamos De Concierto, Bailamos Y Cantamos En Directo",2019-07-19,33
16,Toni Jurado,Trotamundo,2018-02-05,12
17,Los gandules,Directo Al Sofá (Live),2018,25
18,Loquillo,Rock And Roll Actitud,2017-05-26,18
19,Fernando Martín & Southern Comfort Band,El Cielo Es El Límite,2017-01-12,21
0,Rubi,Todas Fueron Buenas Chicas,1983-01-01,10
1,Rubi,Quiero Bailar Contigo,1982-01-01,10
2,Various Artists,Verano Años 80,2022-10-21,40
3,Various Artists,"Super Euroheroes, Vol. 4",2022-08-31,15
4,Various Artists,Música De Los 80,2022-08-05,159
5,Various Artists,Éxitos Estrella De Los 80'S Vol. 2,2022-07-15,85
6,Various Artists,Gracias Mamá,2022-04-29,30
7,Various Artists,Radar De Éxitos: Remember,2022-04-20,44
8,Various Artists,40 Éxitos De Los 80'S Vol. 2,2022-04-05,40
9,Various Artists,Grandes Temazos Españoles,2022-03-30,70
10,Somiya Pokhrel,Kesari Ke Taitoo Wali Fan,2022-03-13,1
11,Various Artists,Solo Mujeres,2022-02-28,49
12,Various Artists,Tesoros Musicales: 80'S,2022-02-18,50
13,Under Break,Sunset Memories,2021-08-06,40
14,Various Artists,Viaje A 1983,2021-04-29,36
15,Aslan,Mr. T Ep,2020-11-20,9
16,Various Artists,Ritmo Total Clásicos,2020-09-11,66
17,Various Artists,Me Encantan Los Clásicos,2020-07-31,89
18,Balu,Ladro,2020-04-13,9
19,Revoredo,Revoredo,2020-03-27,11
0,Ole Ole,En Control,2017-03-03,12
1,Ole Ole,Sin Control,2016-11-25,14
2,Ole Ole,La Colección Definitiva,2014-01-21,18
3,Ole Ole,Al Descubierto,2013-06-07,9
4,Ole Ole,Cuatro Hombres Para Eva,2013-06-07,9
5,Alaska Y Dinarama,Lucha Rock,2004-06-15,12
6,Ole Ole,No Controles,2000-10-31,10
7,Ole Ole,1990,1990,9
8,Ole Ole,Los Caballeros Las Prefieren Rubias,1987,12
9,Ole Ole,Bailando Sin Salir De Casa,1986-05-04,9
10,Ole Ole,Voy A Mil,1984,11
11,Ole Ole,En Concierto 1983,1983,12
12,Ole Ole,Ole Ole,1983,18
13,Ole Ole,Bravo Samurai,2017-11-10,1
14,Ole Ole,Victimas Del Desamor,2017-09-29,2
15,Ole Ole,2.0,2017-06-16,2
16,Ole Ole,Por Ser Tú,2013-12-12,1
18,Ole Ole,Con Solo Una Mirada,2013-06-07,1
19,Ole Ole,Lili Marlene,2013-06-07,1
0,Pedro Marin,Antología - Beauty And The Best,2017-12-10,45
1,Pedro Marin,Secret Songs,2017-06-18,8
2,Pedro Marin,Todas Sus Grabaciones En Hispavox (1979-1986) [Remastered 2015],2015-04-07,23
3,Pedro Marin,Hombre Mecánico,2014-05-15,11
4,Pedro Marin,Hombre Mecánico (Deluxe Edition),2013-11-04,15
6,Pedro Marin,I Will Glam (Deluxe Edition),2010-10-25,14
7,Pedro Marin,Pulpo Negro (Deluxe Edition),2010-10-25,17
8,Pedro Marin,I Will Glam,2009-06-01,10
9,Pedro Marin,"Santo, Sal A Bailar",2013-05-13,5
10,Pedro Marin,Te Veo Bailar,2012-05-14,2
11,Pedro Marin,Pedro Marin “Directo” (I Will Glam Tour),2011-06-05,6
12,Pedro Marin,Rarezas [Ep],2010-11-03,3
13,Pedro Marin,Aire,2007-10-28,2
14,Various Artists,Años 80,2021-07-23,40
15,Various Artists,Ídolos 80S,2021-07-16,29
16,Various Artists,Los 80 España,2021-07-02,30
17,Various Artists,Disco Latino,2021-05-14,30
18,Various Artists,#Tbt España,2021-04-23,30
19,Various Artists,Recuerdos De La Egb,2021-02-05,29
0,Alaska,30 Años De Reinado,2010-09-14,54
2,Alaska,El Huracan Mexicano,1998-12-09,34
3,Alaska,Oak Cliff,2022-10-02,1
4,Ana Torroja,Hora Y Cuarto,2021-06-24,1
5,Alaska,"Kalawa Jazmee Classics: Alaska, Tse Ntswembu",2021-11-26,5
6,Camilo Sesto,Camilo Forever (Deluxe),2022-12-09,82
7,Various Artists,Music As Healing,2022-12-02,10
8,Taiyamo Denku,Questions,2022-10-21,1
9,PENPALS,Dimensions Of Dialogue,2022-09-16,13
10,Various Artists,Latin Post-Punk,2022-05-13,26
11,Jmane,Una Goccia In Più,2022-04-05,1
12,Various Artists,Kalawa Jazmee Classics - Kwaito Revolution,2022-04-01,16
13,Ryuk,Mezzanotte,2022-02-02,1
14,Various Artists,Divas Dance,2022-01-07,29
15,Various Artists,Pop Influencers,2021-12-17,30
16,Various Artists,Kwaito Hits,2021-11-12,23
17,ChumZilla,Known Innovator,2021-09-27,8
18,Sons of Andre,Dungeon Of Doom,2021-09-24,11
