,artist_name,album_name,release_date,total_tracks
12,Aitana,Formentera Rmx,2022-02-03,2
13,Aitana,Formentera,2021-12-02,1
14,Cali Y El Dandee,Coldplay,2021-10-28,1
15,Pablo Alborán,Llueve Sobre Mojado,2021-10-15,1
16,Aitana,Berlín,2021-09-17,1
17,zzoilo,Mon Amour (Remix),2021-08-18,1
18,Aitana,Aunque No Sea Conmigo,2021-07-22,1
19,Fresquito,Mándame Un Audio (Remix),2021-06-25,1
0,Nicki Nicole,Parte De Mí,2021-10-28,16
1,Nicki Nicole,Recuerdos,2019-11-08,12
2,Nicki Nicole,Qué Le Pasa Conmigo?,2023-04-19,1
3,Nicki Nicole,No Voy A Llorar :'),2023-03-09,1
4,Peso Pluma,Por Las Noches (Remix),2023-02-27,1
5,Cris Mj,Marisola (Remix),2022-12-15,1
6,Nicki Nicole,Frío,2022-11-23,1
7,Young Cister,La Terapia Remix,2022-11-16,1
8,Aleman,Grillz,2022-11-04,1
9,Nicki Nicole,Nobody Like Yo,2022-09-01,1
10,Camilo,Naturaleza,2022-07-21,1
11,Nicki Nicole,Nicki Nicole (Live At Npr'S Tiny Desk),2022-06-30,5
12,Emilia,Intoxicao,2022-05-30,1
13,Eladio Carrion,Nota,2022-05-19,1
14,Aleesha,Arrepentío,2022-02-24,1
15,Aitana,Formentera,2021-12-02,1
16,Los Ángeles Azules,Otra Noche,2021-11-12,1
18,Nicki Nicole,Sabe,2021-10-26,1
19,Christina Aguilera,Pa Mis Muchachas (Feat. Nathy Peluso),2021-10-22,1
0,Rels B,Smile Bix :),2022-03-25,8
1,Rels B,La Isla Lp,2020-12-26,10
2,Rels B,Happy Birthday Flakko,2019-10-17,9
3,Rels B,Flakk Daniel'S Lp,2018-04-06,10
4,Rels B,Inéditos,2017-03-09,9
5,Rels B,Boys Don'T Cry,2016-09-25,11
6,Rels B,Player Hater,2015-10-17,8
7,Nicki Nicole,Qué Le Pasa Conmigo?,2023-04-19,1
8,Rels B,Lo Que Hay X Aquí,2023-03-09,1
9,Rels B,Yo Pr1Mero,2023-01-30,1
10,Vgomez,Intocable (Remix),2022-12-14,1
11,Rels B,Pa Quererte,2022-11-04,1
12,Rels B,Cómo Dormiste?,2022-08-04,1
13,Blessd,Energía,2022-06-21,1
14,Rels B,No Sabe Igual,2022-04-21,1
15,Rels B,100 Tracks,2022-03-03,1
16,Eladio Carrion,Me Gustas Natural,2021-12-01,1
17,Kaydy Cain,No Boss,2021-11-03,1
18,Rels B,Shorty Que Te Vaya Bn <3,2021-09-29,1
19,Maxiolly,Fanático (Feat. Feid & De La Ghetto) [Remix],2021-09-24,1
0,La Joaqui,The White Room (Live Session),2020-06-12,10
1,La Joaqui,Gaucho,2019-11-01,10
2,La Joaqui,Harakiri,2019-08-30,8
3,La Joaqui,Cachorro,2023-04-27,1
4,Cazzu,Glock,2023-04-12,1
5,BM,M.A (Remix),2023-04-05,1
6,La Joaqui,Amanecemos,2023-03-16,1
7,Omar Varela,La Joaqui | Omar Algo Anda Mal #5,2023-01-26,1
8,TINI,Muñecas,2023-01-12,1
9,Gusty dj,¿Y Pa La Wacha Loca? (Con Salastkbron) [Remix],2023-01-05,1
10,La Joaqui,Traidora,2022-12-23,1
11,La Joaqui,Barbie Copiloto,2022-12-01,6
13,La Joaqui,Mañosa,2022-11-16,1
14,La Joaqui,Dos Besitos,2022-10-27,1
15,Mario Luis,Duetos De Etiqueta #1 - Roto Corazón,2022-10-20,1
16,DJ Alex,Tu Amor | E7,2022-09-15,1
17,La Joaqui,Bandi2,2022-08-26,1
18,La Joaqui,Butakera,2022-07-28,1
19,La Joaqui,Gd,2022-06-23,1
0,Steve Aoki,Hiroquest: Genesis Remixed,2022-11-11,27
1,Steve Aoki,Hiroquest: Genesis,2022-09-16,25
2,Steve Aoki,Neon Future Iv (Remixes),2020-05-22,26
4,Steve Aoki,Neon Future Iv,2020-04-03,27
7,Steve Aoki,Neon Future Iii (Remixes),2019-02-15,10
10,Steve Aoki,Neon Future Iii,2018-11-09,17
13,Steve Aoki,Steve Aoki Presents Kolony,2017-07-21,10
17,Steve Aoki,Neon Future Odyssey (Japan Deluxe Edition),2016-03-02,36
18,Steve Aoki,Neon Future Odyssey,2015-10-02,28
0,Quevedo,Donde Quiero Estar,2023-01-20,16
1,Lola Indigo,El Tonto,2023-04-13,1
2,Maikel Delacalle,Mi Nena Remix,2023-03-23,1
3,KAROL G,Pero Tú,2023-02-23,1
4,Quevedo,Playa Del Inglés,2022-12-15,1
5,Bad Gyal,Real G,2022-12-02,1
6,Polimá Westcoast,Lacone,2022-11-25,1
7,Quevedo,Punto G,2022-11-04,1
8,Quevedo,Vista Al Mar,2022-09-09,1
9,Quevedo,Sin Señal,2022-07-22,1
10,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,1
11,Rei,Fernet,2022-06-01,1
12,Ed Sheeran,2Step (Feat. Quevedo),2022-05-23,2
13,Juseph,Yatekomo,2022-05-13,1
14,Quevedo,Chamaquita,2022-04-14,1
15,Duki,Si Quieren Frontear,2022-03-31,1
16,Saiko,Jordan I,2022-03-21,1
17,Quevedo,Nonstop,2022-03-04,1
18,Quevedo,Respuesta Cero,2022-02-05,1
19,La Pantera,"Cayó La Noche (Feat. Cruz Cafuné, Abhir Hathi, Bejo, El Ima) [Remix]",2022-01-14,1
0,Maluma,The Love & Sex Tape (Deluxe Edition),2022-08-19,11
1,Maluma,The Love & Sex Tape,2022-06-10,8
2,Jennifer Lopez,Marry Me (Original Motion Picture Soundtrack),2022-02-04,13
3,Maluma,#7Dj (7 Días En Jamaica),2021-01-28,7
4,Maluma,Papi Juancho,2020-08-21,22
5,Maluma,11:11,2019-05-17,16
6,Maluma,F.A.M.E.,2018-05-18,15
7,Maluma,"Pretty Boy, Dirty Boy",2015-10-30,16
8,Maluma,Pb.Db. The Mixtape,2015-03-06,9
9,Maluma,Magia,2012-08-07,17
10,Jowell & Randy,Copas,2023-03-30,1
11,Maluma,"Diablo, Qué Chimba",2023-03-23,1
12,Maluma,La Reina,2023-03-09,1
13,Maluma,La Fórmula,2023-02-01,1
14,Nicki Minaj,Tukoh Taka (Official Fifa Fan Festival™Anthem),2022-11-18,1
15,The Rudeboyz,Ojalá,2022-10-20,1
16,Maluma,Junio,2022-09-29,1
17,Anitta,El Que Espera,2022-08-11,1
18,Yandel,Nunca Y Pico,2022-06-23,1
19,Maluma,Nos Comemos Vivos,2022-06-09,1
0,Anuel AA,Llnm2,2022-12-09,33
1,Anuel AA,Las Leyendas Nunca Mueren,2021-11-26,16
2,Anuel AA,Los Dioses,2021-01-22,12
3,Anuel AA,Emmanuel,2020-05-29,22
4,Anuel AA,Real Hasta La Muerte,2018-07-17,12
5,Wisin,Mi Exxx,2023-04-20,1
6,Eladio Carrion,Triste Verano,2023-04-14,1
7,Maluma,"Diablo, Qué Chimba",2023-03-23,1
8,Anuel AA,Mas Rica Que Ayer,2023-03-02,1
9,Anuel AA,Drippin,2023-02-16,1
10,Anuel AA,1Ro,2022-12-08,1
11,Anuel AA,Airbnb,2022-12-08,1
12,Anuel AA,Del Kilo,2022-12-08,1
13,Anuel AA,Mientes,2022-12-08,1
14,Anuel AA,Sufro,2022-12-08,1
15,Anuel AA,Vibra,2022-12-08,1
16,Anuel AA,Wakanda,2022-12-08,1
17,Anuel AA,La Máquina,2022-12-02,1
18,Anuel AA,Hoodie,2022-12-01,1
19,Anuel AA,Si Yo Me Muero,2022-11-23,1
0,Mora,Paraíso,2022-11-03,14
1,Mora,Microdosis,2022-04-01,15
2,Mora,Primer Dia De Clases,2021-02-05,16
3,Mora,Blackout,2022-12-29,1
4,Polimá Westcoast,Lacone,2022-11-25,1
5,Mora,Calentón,2022-09-29,1
6,paopao,Algo Así (Remix),2022-09-15,1
7,Cazzu,De Pari,2022-08-18,1
8,De La Rose,Maya (Remix),2022-07-28,1
9,Big Soto,Serotonina,2022-07-21,1
10,Jay Wheeler,Suelta,2022-07-08,1
11,Soge Culebra,7 Lágrimas (Remix),2022-02-18,1
12,Feid,Fumeteo (Remix),2021-11-26,1
13,Young Martino,Cada Vez,2021-10-15,1
14,Nicki Nicole,Toa La Vida,2021-08-31,1
15,Alex Gargolas,Las Gargolas,2021-08-26,1
16,Mora,Volando (Remix),2021-07-08,1
17,Mau y Ricky,3 De La Mañana (Con Sebastián Yatra & Mora),2021-06-17,1
18,Mora,Cuándo Será,2021-02-04,1
19,Los G4,100 (Lado A Remix),2020-12-25,1
0,Jhayco,Timelezz,2021-09-03,17
1,Jhayco,Famouz Reloaded,2020-01-24,18
2,Jhayco,Famouz,2019-05-24,13
3,Jhayco,Eyez On Me,2018-05-18,9
4,Brray,Corazón Roto (Remix),2023-04-07,1
5,Jhayco,Cuerpecito,2023-03-31,1
6,Jhayco,En La De Ella,2022-10-21,1
7,Myke Towers,Ande Con Quien Ande,2022-08-18,1
8,Wisin & Yandel,Llueve,2022-05-26,1
9,Jhayco,Sensual Bebé,2022-03-11,1
10,Ivan Cornejo,Está Dañada (Remix),2021-12-02,1
11,Anuel AA,Súbelo,2021-11-18,1
12,Ankhal,Holy Shit (Remix),2021-10-29,1
13,Wisin,Emojis De Corazones (Feat. Los Legendarios),2021-09-24,1
14,Jhayco,Ley Seca,2021-09-03,1
15,Jhayco,Nos Matamos,2021-08-20,1
16,Sebastian Yatra,Delincuente,2021-08-13,1
17,Jhayco,En Mi Cuarto,2021-07-30,1
18,Daddy Yankee,Súbele El Volumen,2021-07-16,1
19,Sech,911 (Remix),2021-07-09,1
0,Kenia OS,K23,2022-10-26,11
1,Kenia OS,Cambios De Luna,2022-03-24,12
2,Kenia OS,Rumores,2023-04-14,1
3,Thalia,Para No Verte Más,2023-03-02,1
4,Kenia OS,Blanca Navidad (Spotify Singles Holiday),2022-11-16,1
5,Kenia OS,Mía Mía,2022-09-30,1
6,Kenia OS,Todo My Love,2022-08-05,1
7,CNCO,Plutón,2022-07-20,1
8,Ramon Vega,Tírame Un Hello (Remix),2022-02-25,1
9,Kenia OS,Joder,2022-02-03,1
10,Kenia OS,La Noche,2021-11-25,1
11,Kenia OS,Contigo Si,2021-10-11,1
12,Ghetto Kids,Toketeo,2021-07-23,1
13,Leon Leiden,Desamor Feliz (Remix),2021-07-02,1
14,Alan Jacques,Me Dolió,2021-02-19,1
15,Kenia OS,Canciones Pa Mi Ex Vol.1,2020-10-16,6
16,Kenia OS,Tsunami,2020-09-04,1
17,Pitizion,Ella (Remix De Ellas),2020-08-14,1
18,Kenia OS,Como La Flor (Live Session),2020-07-23,1
19,Kenia OS,Fuentes De Ortíz (Live Session),2020-07-16,1
0,Daddy Yankee,Legendaddy,2022-03-25,19
1,Daddy Yankee,"2K20, Pt. 3 (Live)",2020-12-25,20
2,Daddy Yankee,"2K20, Pt. 2 (Live)",2020-12-12,22
3,Daddy Yankee,"2K20, Pt. 1 (Live)",2020-12-04,21
4,Daddy Yankee,King Daddy,2013-01-01,11
5,Daddy Yankee,Muve Sessions: Prestige,2012-01-01,25
6,Daddy Yankee,Prestige,2012-01-01,19
11,Daddy Yankee,Mundial (Deluxe Version),2010-04-27,15
12,Daddy Yankee,Mundial,2010-04-27,13
13,Daddy Yankee,Talento De Barrio,2008-08-12,16
14,Daddy Yankee,El Cartel: The Big Boss,2007-06-05,21
15,Daddy Yankee,Barrio Fino En Directo,2006-01-01,16
18,Daddy Yankee,Barrio Fino (Bonus Track Version),2004-07-13,23
19,Daddy Yankee,Los Homerun-Es,2003-09-23,23
0,KAROL G,Mañana Será Bonito,2023-02-24,17
1,KAROL G,Kg0516,2021-03-26,16
2,KAROL G,Ocean,2019-05-03,16
3,KAROL G,Unstoppable,2017-10-27,13
4,KAROL G,Dañamos La Amistad,2023-02-23,1
5,KAROL G,Ojos Ferrari,2023-02-23,1
6,KAROL G,Pero Tú,2023-02-23,1
7,KAROL G,Tqg,2023-02-23,1
8,KAROL G,Kármika,2023-02-23,1
10,KAROL G,X Si Volvemos,2023-02-03,1
11,KAROL G,La Vida Es Una (From Puss In Boots: The Last Wish),2022-12-08,1
12,KAROL G,Cairo,2022-11-13,1
13,KAROL G,Gatúbela,2022-08-26,1
14,Becky G,Mamiii (Kryptogram Remix),2022-05-12,1
15,KAROL G,Provenza,2022-04-22,1
16,Jotaerre,Un Viaje,2022-04-08,1
17,Becky G,Mamiii,2022-02-10,1
18,Feid,Friki,2021-12-10,1
19,Eladio Carrion,No Te Deseo El Mal,2021-12-01,1
0,Farruko,La 167,2021-10-01,25
1,Farruko,En Letra De Otro,2019-08-23,10
2,Farruko,Gangalee,2019-04-26,22
3,Farruko,Trapxficante,2017-09-15,22
4,Farruko,Imperio Nazza Farruko Edition,2017-02-21,8
5,Farruko,Farruko Presents Los Menores,2016-02-22,15
6,Farruko,Visionary,2015-10-23,14
7,Farruko,Imperio Nazza (Farruko Edition),2013-05-26,11
8,Farruko,Tmpr The Most Powerful Rookie,2012-05-22,12
9,Farruko,El Talento Del Bloque,2010-05-04,14
10,Marshmello,Esta Vida,2023-04-13,1
11,Onell Diaz,Misericordia,2023-04-07,1
12,Omar Montes,El Patio De La Cárcel & Delincuente (Acústico),2023-04-06,2
13,Dj Adoni,Gugle,2023-03-01,1
14,Omar Montes,Patio De La Cárcel (Tangos),2022-11-22,1
15,Ghetto,La Envidia,2022-11-10,1
16,Luyanna,Su Mirada,2022-11-04,1
17,Farruko,Viaje,2022-10-13,1
18,Farruko,Nazareno (Remix),2022-09-29,1
19,Black Eyed Peas,"Don'T You Worry (Farruko Remix) (With Farruko, David Guetta & Shakira)",2022-09-02,1
0,Wisin & Yandel,La Última Misión,2022-12-01,22
1,Wisin & Yandel,"Los Campeones Del Pueblo ""The Big Leagues""",2018-12-14,14
2,Wisin & Yandel,Juntos Otra Vez,2018-12-14,10
3,Wisin & Yandel,Como En Los Tiempos De Antes,2018-11-16,10
4,Wisin & Yandel,Wisin & Yandel Y Amigos,2018-04-12,13
5,Wisin & Yandel,Wisin & Yandel En Vivo,2014,18
6,Wisin & Yandel,Líderes,2012-01-01,15
7,Wisin & Yandel,Líderes (Muve Sessions),2012-01-01,16
8,Wisin & Yandel,La Revolucion Live,2010-01-01,24
9,Wisin & Yandel,La Revolucion Live Volume One,2010-01-01,12
10,Wisin & Yandel,La Revolucion Live Volume Two,2010-01-01,12
11,Wisin & Yandel,"Los Vaqueros, El Regreso",2010-01-01,22
13,Wisin & Yandel,La Revolucion,2009-01-01,15
14,Wisin & Yandel,La Revolucion (Deluxe),2009-01-01,18
15,Wisin & Yandel,La Revolución - Evolution,2009-01-01,23
16,Wisin & Yandel,La Revolución - Evolution (International Version),2009-01-01,22
17,Wisin & Yandel,El Duo De La Historia,2009,14
18,Wisin & Yandel,Pa'L Mundo First Class Delivery,2007-01-01,17
19,Wisin & Yandel,Tomando Control Live,2007-01-01,18
0,Jon Z,Voodoo,2019-06-21,12
1,Baby Rasta,La Ultima Risa,2006-01-01,18
2,Rauw Alejandro,Punto 40,2022-09-22,1
3,EZ El Ezeta,Como Una 40,2020-04-10,1
4,Tempo,Blam Blam,2019-11-29,1
5,Jon Z,Peleamos Mañana,2019-09-13,1
6,Baby Rasta,Rompe El Suelo,2019-07-12,1
8,Jon Z,Ya No Eres Mia,2019-06-14,1
10,Welo Fama,Sin Nada,2018-04-06,1
11,Baby Rasta,Me Niegas,2017-09-21,1
12,Boy Wonder CF,Nunca Me Amo,2017-09-01,1
13,Kendo Kaponi,Llamala,2014-01-01,1
14,Baby Rasta,Ella Se Contradice (Feat. Plan B),2009-08-12,1
15,Baby Rasta,Toma Nena (Manoplazo),2006-01-01,1
16,Rauw Alejandro,Saturno,2023-01-24,18
17,Various Artists,Jueves Con Sabor A Viernes,2023-01-14,23
18,Various Artists,Flow La Movie Remixes,2022-12-15,17
0,Lola Indigo,El Dragón,2023-04-13,11
1,Lola Indigo,La Niña Xxl,2022-12-09,18
2,Lola Indigo,Akelarre (Edición Especial),2022-04-23,12
3,Lola Indigo,La Niña,2021-07-01,15
4,Lola Indigo,Akelarre,2019-05-16,10
5,Lola Indigo,El Tonto,2023-04-13,1
6,Lola Indigo,La Santa,2023-03-16,1
7,Ptazeta,Tiki Tiki,2023-02-02,1
8,Lola Indigo,Corazones Rotos,2023-01-05,1
9,Lola Indigo,Discoteka,2022-08-25,1
10,Rocco Hunt,Caramelo,2022-07-29,1
11,FMK,Antes Que Salga El Sol,2022-07-14,1
12,Saiko,Humedad (Remix),2022-07-08,1
13,Rocco Hunt,Caramello,2022-06-17,1
14,Lola Indigo,An1Mal,2022-06-02,1
15,LUNA KI,Piketaison,2022-04-22,1
16,Lola Indigo,Toy Story,2022-04-07,2
17,Lola Indigo,Las Solteras,2022-02-16,1
18,Álvaro De Luna,Mañana,2021-12-03,1
19,Lola Indigo,Romeo Y Julieta,2021-09-23,1
0,AriBeatz,Press Play,2019-11-22,12
2,AriBeatz,"Mirage (Feat. Ozuna, Sfera Ebbasta & Gims)",2023-04-14,1
3,AriBeatz,Olé Olé (Feat. Ronaldinho Gaúcho),2022-11-25,1
4,AMARY,Midnight,2022-07-22,1
5,AriBeatz,Heute Nacht,2022-06-10,1
6,AriBeatz,"Aquí (Feat. Ozuna, Soolking & Morad) [Remix]",2021-06-25,1
7,AriBeatz,Aquí (Feat. Ozuna & Soolking),2021-01-15,1
8,AriBeatz,"Perfekt (Feat. Raf Camora, Sofiane & Dardan) [Remix]",2019-10-18,1
9,AriBeatz,Perfekt (Remix),2019-10-18,1
10,AriBeatz,J-Lo,2019-08-23,1
12,AriBeatz,Amphetamin,2019-07-19,1
14,RAF Camora,Perfekt (Feat. Sofiane),2018-11-16,1
15,RAF Camora,Perfekt,2018-11-16,1
16,Ardian Bujupi,Varadero,2018-08-24,1
18,Noizy,Alpha,2023-04-07,22
0,GIMS,Les Dernières Volontés De Mozart (Symphony),2022-12-02,18
2,GIMS,Ldvm Symphony,2022-12-02,18
4,GIMS,L'Empire De Méroé,2021-12-03,32
8,GIMS,Les Vestiges Du Fléau,2021-10-07,28
10,GIMS,Les Vestiges Du Fleau,2021-05-28,27
13,GIMS,Le Fléau,2021-04-05,19
19,GIMS,Ceinture Noire (Décennie),2019-12-06,56
0,Sfera Ebbasta,Famoso,2021-10-14,17
2,Sfera Ebbasta,Rockstar (Popstar Edition),2018-12-08,19
7,Sfera Ebbasta,Rockstar,2018-01-19,11
8,Sfera Ebbasta,Rockstar (International Version),2018-01-19,11
9,Sfera Ebbasta,Sfera Ebbasta,2016-09-09,11
10,Sfera Ebbasta,Xdvr Reloaded,2015-11-23,15
11,Noizy,Location,2023-04-21,1
12,AriBeatz,"Mirage (Feat. Ozuna, Sfera Ebbasta & Gims)",2023-04-14,1
13,Sfera Ebbasta,Orange,2023-04-06,1
14,Finesse,"Gelosa (Feat. Shiva, Sfera Ebbasta, Guè)",2023-02-24,1
15,Booba,Téléphone,2022-07-26,1
17,thasup,S!R! (Feat. Lazza & Sfera Ebbasta),2022-07-15,1
18,Kaleb Di Masi,Hace Calor (Remix),2022-06-09,1
19,Sfera Ebbasta,Italiano,2022-05-05,5
0,The Weeknd,Starboy (Deluxe),2023-03-14,21
2,The Weeknd,Live At Sofi Stadium,2023-03-03,31
5,Simon Franglen,Avatar: The Way Of Water (Original Motion Picture Soundtrack),2022-12-15,22
6,The Weeknd,Dawn Fm (Alternate World),2022-01-07,24
10,The Weeknd,Dawn Fm,2022-01-07,16
12,The Weeknd,After Hours (Deluxe),2020-04-03,17
16,The Weeknd,After Hours,2020-03-20,14
18,The Weeknd,"My Dear Melancholy,",2018-03-30,7
0,Ariana Grande,Positions (Deluxe),2021-02-19,19
2,Ariana Grande,Positions,2020-10-30,14
4,Ariana Grande,K Bye For Now (Swt Live),2019-12-23,32
5,Ariana Grande,"Thank U, Next",2019-02-08,12
6,Ariana Grande,Sweetener,2018-08-17,15
9,Ariana Grande,Christmas & Chill (Japan Version),2016-11-18,7
10,Ariana Grande,Dangerous Woman,2016-05-20,17
13,Ariana Grande,Dangerous Woman (Edited),2016-05-20,17
17,Ariana Grande,My Everything (Italian Edition),2015-06-30,18
18,Ariana Grande,The Remix,2015-05-25,15
19,Ariana Grande,My Everything (Deluxe),2015-04-13,18
0,Subelo NEO,Descara,2021-09-10,1
1,Subelo NEO,Madre Perdóname,2019-05-12,1
2,Lyanno,Preparate,2018-06-22,1
3,Juhn,Burberry,2017-09-05,1
4,Lyanno,Menos Timidez,2017-07-14,1
5,Alexio,Na Na,2017-06-30,1
6,Subelo NEO,Og Kush,2017-06-19,1
7,Eladio Carrion,Con Las Dos,2017-06-09,1
8,Rauw Alejandro,Saturno,2023-01-24,18
9,Lyanno,Superalo,2019-12-06,1
0,Bad Bunny,Un Verano Sin Ti,2022-05-06,23
1,Bad Bunny,El Último Tour Del Mundo,2020-11-27,16
2,Bad Bunny,Las Que No Iban A Salir,2020-05-10,10
3,Bad Bunny,Yhlqmdlg,2020-02-29,20
4,J Balvin,Oasis,2019-06-28,8
5,Bad Bunny,X 100Pre,2018-12-23,15
6,Grupo Frontera,Un X100To,2023-04-17,1
7,Ñengo Flow,Gato De Noche,2022-12-22,1
8,Arcángel,La Jumpa,2022-11-30,1
9,Tainy,Lo Siento Bb:/ (With Bad Bunny & Julieta Venegas),2021-10-05,1
10,Aventura,Volví,2021-08-03,1
11,Mora,Volando (Remix),2021-07-08,1
12,Bad Bunny,De Museo,2021-07-06,1
13,Nio Garcia,Am Remix,2021-06-24,1
14,Bad Bunny,Yonaguni,2021-06-04,1
15,Bad Bunny,100 Millones,2021-05-28,1
16,Bad Bunny,Dákiti,2020-10-30,1
17,Bad Bunny,Yo Perreo Sola (Remix),2020-10-14,1
18,J Balvin,Un Dia (One Day) (Feat. Tainy),2020-07-24,1
19,Jhayco,Cómo Se Siente (Remix),2020-05-09,1
0,Harry Styles,Harry'S House,2022-05-20,13
1,Harry Styles,Fine Line,2019-12-13,12
2,Harry Styles,Harry Styles,2017-05-12,10
3,Harry Styles,As It Was,2022-03-31,1
4,Harry Styles,Spotify Singles,2017-09-27,2
5,Summer Hits,Ultimate Summer Mix / Top Hits,2023-04-14,60
6,Zymphonica,Golden Hour (Symphony Orchestra Version),2023-03-17,6
7,Various Artists,Classical Class Vol 4,2023-03-16,41
8,Michael Forster,Piano Chill (Extended Version),2021-12-10,20
9,Various Artists,Now That'S What I Call Music! 108,2021-03-26,46
10,Various Artists,Instrumental Chart Hits,2021-03-07,14
11,Various Artists,Guitar Pop Songs,2021-01-03,12
12,Various Artists,Nytår 2021 Festen - Musikken Til Nytårsfesten,2020-12-17,131
13,Various Artists,Instrumental Pop Music Playlist,2020-11-01,14
14,Various Artists,Instrumental Covers Of Popular Songs,2020-10-25,14
15,Various Artists,Classical Covers Of Pop Music,2020-10-11,14
16,Various Artists,Instrumental Pop Songs,2020-09-27,14
17,Various Artists,Now That'S What I Call Music! 106,2020-07-24,41
18,Various Artists,Roadtrip,2020-07-08,88
19,Various Artists,Now That'S What I Call Music! 105,2020-05-08,46
0,Polimá Westcoast,Las Crónicas De Ngangu 2,2021-06-25,7
1,Polimá Westcoast,Eqilibrio,2020-06-05,12
2,Polimá Westcoast,Las Crónicas De Ngangu,2018-07-13,7
3,Polimá Westcoast,No Love More Bitches,2018-06-22,11
5,"Franco ""El Gorilla""",Tócate (Feat. Jory Boy),2023-04-13,1
6,Polimá Westcoast,Contigo La Paso Cabron,2023-02-14,1
7,Polimá Westcoast,Tu Me Quieres?,2023-02-01,1
8,Fuego,Luces,2023-01-12,1
9,Polimá Westcoast,Lacone,2022-11-25,1
10,Sticky M.A.,Órbita (Feat. Polimá Westcoast),2022-10-27,1
11,King Savagge,Fory Fory,2022-10-21,1
12,Polimá Westcoast,Kawaii,2022-09-21,1
13,Pablito Pesadilla,Baby Otaku,2022-08-18,1
14,Brytiago,S.O.S.,2022-07-28,1
15,Polimá Westcoast,Ultra Solo Remix,2022-06-16,1
16,Kevin Idarraga,Salimos A Josear,2022-05-21,1
17,Polimá Westcoast,Sextime,2022-03-31,1
18,Standly,Me Voy Contigo,2022-02-25,1
19,Polimá Westcoast,Ultra Solo,2022-02-14,1
0,SZA,Sos,2022-12-09,23
2,SZA,Ctrl (Deluxe),2022-06-09,21
3,Ben Platt,Dear Evan Hansen (Original Motion Picture Soundtrack),2021-09-24,16
4,Kendrick Lamar,Black Panther The Album Music From And Inspired By,2018-02-09,14
7,SZA,Ctrl,2017-06-09,14
9,SZA,Z,2014-04-08,10
10,SZA,Kill Bill (Feat. Doja Cat),2023-04-14,1
11,Lizzo,Special (Feat. Sza),2023-02-09,2
12,SZA,Kill Bill (Acoustic),2023-01-24,1
13,SZA,Kill Bill,2023-01-13,4
14,SZA,Shirt,2022-10-28,1
16,DJ Khaled,Beautiful (Feat. Future & Sza),2022-08-24,1
17,Doechii,Persuasive (With Sza),2022-07-22,2
19,Summer Walker,No Love (With Sza & Cardi B) [Extended Version],2022-03-25,1
0,Tom Odell,Best Day Of My Life,2022-10-28,12
1,Tom Odell,Monsters,2021-07-09,16
2,Tom Odell,Jubilee Road (Expanded Edition),2018-10-26,17
4,Tom Odell,Wrong Crowd (East 1St Street Piano Tapes),2016-08-05,11
5,Tom Odell,Wrong Crowd (Japan Version),2016-06-15,17
6,Tom Odell,Wrong Crowd (Expanded Edition),2016-06-10,15
7,Tom Odell,Long Way Down,2013-09-17,13
10,Tom Odell,Long Way Down (Deluxe),2013-06-24,15
11,Tom Odell,Long Way Down (Expanded Edition),2013-06-24,17
13,Tom Odell,Long Way Down - Commentary Album,2013-04-01,10
14,Tom Odell,Butterflies (Feat. Aurora),2023-01-27,1
15,Tom Odell,Best Day Of My Life (Remixes),2022-08-05,2
16,Tom Odell,Best Day Of My Life (Luca Schreiner Remix),2022-06-17,1
17,Tom Odell,Another Love (Tiësto Remix),2022-05-13,2
19,Tom Odell,Lose You Again (Remixes),2021-07-16,4
0,Emilia,Emilia En Vivo,2022-10-28,9
1,Emilia,Tú Crees En Mí?,2022-05-31,8
2,Emilia,Jagger.Mp3,2023-03-30,1
3,Wisin,Tu Recuerdo,2023-03-02,1
4,Miranda!,Uno Los Dos,2023-02-24,1
5,Big One,En La Intimidad | Crossover #1,2023-02-01,1
6,Rusherking,El Plan,2022-11-30,1
7,Emilia,Underground,2022-11-17,1
8,Emilia,La Chain,2022-08-16,1
9,Princess Nokia,Diva (Feat. Emilia),2022-08-05,1
10,Aitana,Quieres,2022-07-21,1
11,Sael,Q-Lito,2022-07-01,1
12,Emilia,Intoxicao,2022-05-30,1
13,Emilia,Cuatro Veinte,2022-03-24,1
14,FMK,Pal Perreo,2022-03-10,1
15,Duki,Esto Recién Empieza,2022-02-14,1
16,Emilia,De Enero A Diciembre,2021-12-15,1
17,Carlos Vives,Te Doy Mi Vida (Masters En Parranda),2021-11-26,1
18,MYA,Bb,2021-11-23,1
19,Aleesha,828,2021-11-11,1
0,Beyoncé,Renaissance,2022-07-29,16
2,Beyoncé,The Lion King: The Gift [Deluxe Edition],2020-07-31,17
4,Beyoncé,The Lion King: The Gift,2019-07-19,27
5,Beyoncé,Homecoming: The Live Album,2019-04-17,40
7,Beyoncé,Lemonade,2016-04-23,13
9,Beyoncé,Beyoncé [Platinum Edition],2014-11-24,20
11,Beyoncé,4,2011-06-24,14
15,Beyoncé,I Am...World Tour,2010-11-26,25
16,Beyoncé,Above And Beyoncé Dance Mixes,2009-06-16,8
17,Beyoncé,I Am...Sasha Fierce,2008-11-17,13
0,BM Legacy,Vacilón (Remix),2023-01-20,1
1,Navy,Bereal.,2022-12-02,1
2,Saiko,Atea,2022-11-02,1
3,Dailos MB,Amor Tóxico,2022-10-21,1
4,Saiko,Polaris,2022-08-26,1
5,Saiko,Otro Final Al Cuento,2022-06-15,1
