,artist_name,album_name,release_date,total_tracks
5,Eros Ramazzotti,Calma Apparente (2021 Remastered Version),2021-12-17,13
6,Eros Ramazzotti,Musica È (Remastered 192 Khz),2021-11-26,8
7,Eros Ramazzotti,Musica Es (Remastered 192 Khz),2021-11-26,7
8,Eros Ramazzotti,Cuori Agitati (Remastered 192 Khz),2021-11-19,10
9,Eros Ramazzotti,En Todos Los Sentidos (Remastered 192 Khz),2021-11-12,12
10,Eros Ramazzotti,In Certi Momenti (Remastered 192 Khz),2021-11-12,10
11,Eros Ramazzotti,In Ogni Senso (Remastered 192 Khz),2021-11-12,12
12,Eros Ramazzotti,En Ciertos Momentos (Remastered 192 Khz),2021-11-12,14
13,Eros Ramazzotti,Estilolibre (Remastered 192 Khz),2021-10-29,12
14,Eros Ramazzotti,Stilelibero (Remastered 192 Khz),2021-10-29,12
15,Eros Ramazzotti,9 (Remastered 192 Khz),2021-10-15,13
17,Eros Ramazzotti,Todo Historias (Remastered 192 Khz),2021-10-15,13
18,Eros Ramazzotti,Tutte Storie (Remastered 192 Khz),2021-10-15,13
19,Eros Ramazzotti,Heroes De Hoy [35Th Anniversary Edition (Remastered 192 Khz)],2021-09-24,13
0,Loquillo Y Los Trogloditas,El Ritmo Del Garage (Edición 30 Aniversario),2013-10-28,14
1,Loquillo Y Los Trogloditas,"Feo, Fuerte Y Formal",2007-07-06,10
2,Loquillo Y Los Trogloditas,Hermanos De Sangre,2006-03-06,19
3,Loquillo Y Los Trogloditas,Arte Y Ensayo (Remaster 2017),2004-12-01,11
4,Loquillo Y Los Trogloditas,Arte Y Ensayo,2004-04-19,11
6,Loquillo Y Los Trogloditas,Cuero Español (Remaster 2017),2000-12-01,10
7,Loquillo Y Los Trogloditas,Cuero Español,2000-04-16,15
8,Loquillo Y Los Trogloditas,Compañeros De Viaje - Edición Especial (Live),1997-07-06,33
9,Loquillo Y Los Trogloditas,Tiempos Asesinos [Edición Para Coleccionistas],1996-06-07,21
10,Loquillo Y Los Trogloditas,Mientras Respiremos [Edición Para Coleccionistas],1993-06-07,18
11,Loquillo Y Los Trogloditas,Mientras Respiremos,1993-02-28,13
12,Loquillo Y Los Trogloditas,Hombres (Remaster 2017),1991-12-01,13
13,Loquillo Y Los Trogloditas,Hombres [Edición Para Coleccionistas],1991-06-07,30
14,Loquillo Y Los Trogloditas,A Por Ellos... Que Son Pocos Y Cobardes (Live),1989-11-03,24
15,Loquillo Y Los Trogloditas,Loquillo Y Sabino,1989-02-22,10
16,Loquillo Y Los Trogloditas,A Por Ellos...Que Son Pocos Y Cobardes (Live),1988-12-30,13
17,Loquillo Y Los Trogloditas,Morir En Primavera (Remaster 2017),1988-12-01,13
18,Loquillo Y Los Trogloditas,Morir En Primavera,1988-03-17,19
19,Loquillo Y Los Trogloditas,Mis Problemas Con Las Mujeres,1987-04-16,14
